x,y
121.72632946994909,4.7207804903472
121.65306527953707,4.701618463714323
121.57957467486652,4.683638158973929
121.5059012900879,4.666851958633296
121.4320887593517,4.651272245199699
121.35818071680829,4.636911401180414
121.2842207966083,4.623781809082717
121.21025263290208,4.611895851413885
121.1363198598402,4.601265910681193
121.06246611157307,4.5919043693919175
120.98873502225119,4.583823610053335
120.91517022602497,4.577036015172719
120.84181535704501,4.571553967257348
120.76871404946164,4.567389848814497
120.6959099374254,4.564556042351442
120.62344665508677,4.56306493037546
120.5513678365962,4.562928895393825
120.47971711610421,4.564160319913817
120.4085381277612,4.566771586442708
120.33787450571774,4.570775077487776
120.26776988412415,4.576183175556293
120.19826789713106,4.583008263155542
120.12941217888887,4.591262722792795
120.06124636354804,4.600958936975328
119.99381408525906,4.612109288210417
119.92715897817243,4.624726159005339
119.86132467643856,4.638821931867369
119.79635481420797,4.654408989303782
119.73229302563117,4.671499713821858
119.66918294485855,4.690106487928871
119.60706820604062,4.710241694132094
119.54599244332783,4.731917714938806
119.4859992908707,4.7551469328562845
119.42713238281966,4.779941730391802
119.3694353533252,4.806314490052636
119.3129518365378,4.834277594346063
119.25772546660791,4.863843425779359
119.20379987768601,4.895024366859799
119.15121870392261,4.927832800094659
119.10002557946811,4.962281107991216
119.05026413847305,4.9983816730567465
119.00197801508787,5.036146877798525
118.95521084346305,5.075589104723829
118.91000625774905,5.116720736339932
118.86640789209633,5.159554155154113
118.82445938065544,5.204101743673647
118.78420435757677,5.250375884405809
118.74568645701083,5.298388959857876
118.70894931310804,5.348153352537122
118.67403656001899,5.399681444950828
118.64099183189403,5.452985619606265
118.60985876288369,5.508078259010711
118.58068098713844,5.564971745671443
118.55350213880872,5.623678462095734
118.52836585204506,5.684210790790864
118.50531576099787,5.746581114264106
118.48439549981771,5.810801815022737
118.46564870265496,5.876885275574033
118.44911900366012,5.944843878425269
118.43485003698368,6.01469000608372
118.42288543677611,6.086436041056667
118.41326883718787,6.160094365851383
118.40604387236942,6.235677362975142
