ID,CONCEPT,DOCULECT,FORM,TOKENS
2323,eye,ESKAYAN,sim,s i m
2415,eye,ESTONIAN,silm,s i l m
2507,eye,FINNISH,silmE,s i l m
2599,eye,FUZHOU CHINESE,meikciu,m e i k c i u
2691,eye,GADDANG,mata,m a t a
2783,eye,HANUNOO,mata,m a t a
2875,eye,HIGAONON BINUKID,mata,m a t a
2967,eye,HUNGARIAN,sem,s e m
3059,eye,IBANAG,mata,m a t a
3151,eye,IDAAN,mato,m a t o
3243,eye,IFUGAO AMGANAD,mata,m a t a
3335,eye,IFUGAO BATAD,mata,m a t a
3427,eye,IFUGAO BAYNINAN,mata,m a t a
3519,eye,ILOKANO,mata,m a t a
3611,eye,ILONGOT KAKIDUGEN,mata,m a t a
3703,eye,INIBALOI,mata,m a t a
3795,eye,IRANUN,mata,m a t a
3887,eye,IRIGA,mata,m a t a
3979,eye,ISNAG,mata,m a t a
4071,eye,ITAWIT,mEtE,m t
4163,eye,ITNEG BINONGAN,ata,a t a
4255,eye,JAPANESE,me,m e
4347,eye,KADAZAN,mato,m a t o
4439,eye,KAGAYANEN,mata,m a t a
4531,eye,KALAGAN,mata,m a t a
4623,eye,KALINGA GUINAANG,ata,a t a
4715,eye,KALINGA LIMOS,ata,a t a
4807,eye,KALLAHAN KAYAPA PROPER,mata,m a t a
4899,eye,KANKANAY NORTHERN,mata,m a t a
4991,eye,KAPAMPANGAN,mata,m a t a
5083,eye,KINARAY A,mata,m a t a
5175,eye,KOREAN,nun,n u n
5267,eye,LEGAZPI,mata,m a t a
5359,eye,LIBON,mata,m a t a
5451,eye,LIVE,,
5543,eye,MAMANWA,mata,m a t a
5635,eye,MANIDE,,
5727,eye,MANOBO ATA,mata,m a t a
5819,eye,MANOBO DIBABAWON,mata,m a t a
5911,eye,MANOBO ILIANEN,mata,m a t a
6003,eye,MANOBO KALAMANSIG COTABATO,mata,m a t a
6095,eye,MANOBO SARANGANI,mata,m a t a
6187,eye,MANOBO TIGWA,mata,m a t a
6279,eye,MANOBO WESTERN BUKIDNON,mata,m a t a
6371,eye,MANSAKA,mata,m a t a
6463,eye,MAPUN,mata,m a t a
6555,eye,MARANAO,mata,m a t a
6647,eye,MASBATENYO,mata,m a t a
6739,eye,MINANGALI LOWER TANUDAN KALINGA,ata,a t a
6831,eye,MOKSHA,sjeljmje,s j e l j m j e
6923,eye,MOLBOG,mata,m a t a
7015,eye,MONGOLIAN,nut,n u t
7107,eye,MORO MAGINDANAU,mata,m a t a
7199,eye,NORTHERN CATANDUANES,mata,m a t a
7291,eye,NORTHERN SORSOGON,mata,m a t a
7383,eye,OAS,mata,m a t a
7475,eye,PALAWANO BATAK,mata,m a t a
7567,eye,PANGASINAN,mata,m a t a
7659,eye,PANGUTARAN SAMA,mata,m a t a
7751,eye,PROTO PALAWAN,mata,m a t a
7843,eye,QUEZON PALAWAN,mata,m a t a
7935,eye,ROMBLOMANON 2,mata,m a t a
8027,eye,SAMAL,mata,m a t a
8119,eye,SAMBAL BOTOLAN,mata,m a t a
8211,eye,SANGIL SARANGANI ISLANDS,mata,m a t a
8303,eye,SEDANG,ma,m a
8395,eye,SIBUTU SOUTHERN SAMA,mata,m a t a
8487,eye,SOGODNIN BORACAY,mata,m a t a
8579,eye,SOUTH SAAMI,Cjelmiə,j e l m i ə
8671,eye,SOUTHERN CATANDUANES,mata,m a t a
8763,eye,SOUTHERN SORSOGON,mata,m a t a
8855,eye,SOUTHWEST PALAWANO,mata,m a t a
8947,eye,SPANISH,oho,o h o
9039,eye,SUBANON SIOCON,mata,m a t a
9131,eye,SUBANUN SINDANGAN,mata,m a t a
9223,eye,SURIGAONON,mata,m a t a
9315,eye,TAGABAWA,mata,m a t a
9407,eye,TAGABILI,matah,m a t a h
9499,eye,TAGALOG,mata,m a t a
9591,eye,TAGBANWA ABORLAN,mata,m a t a
9683,eye,TAGBANWA KALAMIAN,mataʔ,m a t a ʔ
9775,eye,TAUSUG,matah,m a t a h
9867,eye,TIMUGON MURUT,mato,m a t o
9959,eye,TIRURAY,moto,m o t o
10051,eye,TURKISH,delik,d e l i k
10143,eye,UGARITIC,Xn,n
10235,eye,UMIRAY DUMAGET AGTA,,
10327,eye,WARAY WARAY,mata,m a t a
10419,eye,YAKAN,mata,m a t a
10511,eye,YOGAD,mata,m a t a
10603,eye,ZAMBOANGUENO,oho,o h o
10695,eye,IMOROD,mata,m a t a
10787,eye,BABUYAN,mata,m a t a
10879,eye,BISAYA SABAH,mato,m a t o
10971,eye,CAPIZNON,mata,m a t a
11063,eye,FINALLIG,mata,m a t a
11155,eye,HILIGAYNON,mata,m a t a
11247,eye,INABAKNON,mata,m a t a
11339,eye,KALAGAN KAAGAN,mata,m a t a
11431,eye,KANKANAEY,mata,m a t a
11523,eye,MANDAYAN BOSO,mata,m a t a
11615,eye,MANDAYAN ISLAM PISO,mata,m a t a
11707,eye,SINAUNA,buligaʔ,b u l i g a ʔ
11799,eye,SOUTHERN KALINGA,ata,a t a
24,feather,AGTA,,
116,feather,AKLANON,,
208,feather,ARTA,,
300,feather,ATTA PAMPLONA,,
392,feather,BAJAU WEST COAST,,
484,feather,BALANGAW,,
576,feather,BALANGINGI SAMA,,
668,feather,BANTON BANTOANON,,
760,feather,BASQUE,luma,l u m a
852,feather,BATAK PALAWAN,,
944,feather,BILAAN KORONADAL,,
1036,feather,BILAAN SARANGANI,,
1128,feather,BONGGI,,
1220,feather,BONTOC GUINAANG,,
1312,feather,BUHI,,
1404,feather,BUKIDNON BINUKID,bulbul,b u l b u l
1496,feather,BUTUANON,,
1588,feather,CAIJIA,,
1680,feather,CEBUANO,,
1772,feather,CENTRAL TAGBANWA,,
1864,feather,CUYONON,,
1956,feather,DARAGA,,
2048,feather,DUMAGAT CASIGURAN,,
2140,feather,DUPANINGAN AGTA,,
2232,feather,ENGLISH,fE8r,f r
2324,feather,ESKAYAN,,
2416,feather,ESTONIAN,sulg,s u l g
2508,feather,FINNISH,sulka,s u l k a
2600,feather,FUZHOU CHINESE,,
2692,feather,GADDANG,,
2784,feather,HANUNOO,bulbul manuk,b u l b u l # m a n u k
2876,feather,HIGAONON BINUKID,bulbul,b u l b u l
2968,feather,HUNGARIAN,tol,t o l
3060,feather,IBANAG,,
3152,feather,IDAAN,,
3244,feather,IFUGAO AMGANAD,,
3336,feather,IFUGAO BATAD,,
3428,feather,IFUGAO BAYNINAN,,
3520,feather,ILOKANO,,
3612,feather,ILONGOT KAKIDUGEN,,
3704,feather,INIBALOI,,
3796,feather,IRANUN,,
3888,feather,IRIGA,,
3980,feather,ISNAG,,
4072,feather,ITAWIT,,
4164,feather,ITNEG BINONGAN,,
4256,feather,JAPANESE,jumo,j u m o
4348,feather,KADAZAN,,
4440,feather,KAGAYANEN,,
4532,feather,KALAGAN,,
4624,feather,KALINGA GUINAANG,,
4716,feather,KALINGA LIMOS,,
4808,feather,KALLAHAN KAYAPA PROPER,,
4900,feather,KANKANAY NORTHERN,,
4992,feather,KAPAMPANGAN,bagjus,b a g j u s
5084,feather,KINARAY A,,
5176,feather,KOREAN,kit,k i t
5268,feather,LEGAZPI,,
5360,feather,LIBON,,
5452,feather,LIVE,,
5544,feather,MAMANWA,,
5636,feather,MANIDE,,
5728,feather,MANOBO ATA,,
5820,feather,MANOBO DIBABAWON,,
5912,feather,MANOBO ILIANEN,,
6004,feather,MANOBO KALAMANSIG COTABATO,,
6096,feather,MANOBO SARANGANI,,
6188,feather,MANOBO TIGWA,,
6280,feather,MANOBO WESTERN BUKIDNON,,
6372,feather,MANSAKA,,
6464,feather,MAPUN,,
6556,feather,MARANAO,,
6648,feather,MASBATENYO,,
6740,feather,MINANGALI LOWER TANUDAN KALINGA,,
6832,feather,MOKSHA,tolga,t o l g a
6924,feather,MOLBOG,,
7016,feather,MONGOLIAN,,
7108,feather,MORO MAGINDANAU,,
7200,feather,NORTHERN CATANDUANES,,
7292,feather,NORTHERN SORSOGON,,
7384,feather,OAS,,
7476,feather,PALAWANO BATAK,,
7568,feather,PANGASINAN,,
7660,feather,PANGUTARAN SAMA,,
7752,feather,PROTO PALAWAN,,
7844,feather,QUEZON PALAWAN,,
7936,feather,ROMBLOMANON 2,,
8028,feather,SAMAL,,
8120,feather,SAMBAL BOTOLAN,,
8212,feather,SANGIL SARANGANI ISLANDS,,
8304,feather,SEDANG,,
8396,feather,SIBUTU SOUTHERN SAMA,,
8488,feather,SOGODNIN BORACAY,,
8580,feather,SOUTH SAAMI,,
8672,feather,SOUTHERN CATANDUANES,,
8764,feather,SOUTHERN SORSOGON,,
8856,feather,SOUTHWEST PALAWANO,,
8948,feather,SPANISH,pluma,p l u m a
9040,feather,SUBANON SIOCON,,
9132,feather,SUBANUN SINDANGAN,,
9224,feather,SURIGAONON,,
9316,feather,TAGABAWA,,
9408,feather,TAGABILI,,
9500,feather,TAGALOG,balahibo,b a l a h i b o
9592,feather,TAGBANWA ABORLAN,,
9684,feather,TAGBANWA KALAMIAN,,
9776,feather,TAUSUG,,
9868,feather,TIMUGON MURUT,,
9960,feather,TIRURAY,,
10052,feather,TURKISH,kuS tiji,k u # t i j i
10144,feather,UGARITIC,,
10236,feather,UMIRAY DUMAGET AGTA,,
10328,feather,WARAY WARAY,,
10420,feather,YAKAN,,
10512,feather,YOGAD,,
10604,feather,ZAMBOANGUENO,,
10696,feather,IMOROD,,
10788,feather,BABUYAN,,
10880,feather,BISAYA SABAH,,
10972,feather,CAPIZNON,,
11064,feather,FINALLIG,,
11156,feather,HILIGAYNON,,
11248,feather,INABAKNON,,
11340,feather,KALAGAN KAAGAN,,
11432,feather,KANKANAEY,,
11524,feather,MANDAYAN BOSO,,
11616,feather,MANDAYAN ISLAM PISO,,
11708,feather,SINAUNA,,
11800,feather,SOUTHERN KALINGA,,
25,fire,AGTA,opuj,o p u j
117,fire,AKLANON,kaxaju,k a x a j u
209,fire,ARTA,dut,d u t
301,fire,ATTA PAMPLONA,api,a p i
393,fire,BAJAU WEST COAST,api,a p i
485,fire,BALANGAW,apoj,a p o j
577,fire,BALANGINGI SAMA,api,a p i
669,fire,BANTON BANTOANON,kajado,k a j a d o
761,fire,BASQUE,su,s u
853,fire,BATAK PALAWAN,apuj,a p u j
945,fire,BILAAN KORONADAL,lifoh,l i f o h
1037,fire,BILAAN SARANGANI,lifo,l i f o
1129,fire,BONGGI,afi,a f i
1221,fire,BONTOC GUINAANG,apoj,a p o j
1313,fire,BUHI,kalaju,k a l a j u
1405,fire,BUKIDNON BINUKID,hapuj,h a p u j
1497,fire,BUTUANON,kajo,k a j o
1589,fire,CAIJIA,fai,f a i
1681,fire,CEBUANO,kalaju,k a l a j u
1773,fire,CENTRAL TAGBANWA,apoj,a p o j
1865,fire,CUYONON,kalajoʔ,k a l a j o ʔ
1957,fire,DARAGA,kalaju,k a l a j u
2049,fire,DUMAGAT CASIGURAN,apoj,a p o j
2141,fire,DUPANINGAN AGTA,gaŋatan,g a ŋ a t a n
2233,fire,ENGLISH,fEir,f i r
2325,fire,ESKAYAN,poloʔiso,p o l o ʔ i s o
2417,fire,ESTONIAN,tuli,t u l i
2509,fire,FINNISH,tuli,t u l i
2601,fire,FUZHOU CHINESE,hui,h u i
2693,fire,GADDANG,apuj,a p u j
2785,fire,HANUNOO,apuj,a p u j
2877,fire,HIGAONON BINUKID,hapuj,h a p u j
2969,fire,HUNGARIAN,tiz,t i z
3061,fire,IBANAG,afi,a f i
3153,fire,IDAAN,apuj,a p u j
3245,fire,IFUGAO AMGANAD,apuj,a p u j
3337,fire,IFUGAO BATAD,apuj,a p u j
3429,fire,IFUGAO BAYNINAN,apuj,a p u j
3521,fire,ILOKANO,apoj,a p o j
3613,fire,ILONGOT KAKIDUGEN,gapuj,g a p u j
3705,fire,INIBALOI,apoj,a p o j
3797,fire,IRANUN,apui,a p u i
3889,fire,IRIGA,kalaju,k a l a j u
3981,fire,ISNAG,apuj,a p u j
4073,fire,ITAWIT,Efi,f i
4165,fire,ITNEG BINONGAN,apoj,a p o j
4257,fire,JAPANESE,hi,h i
4349,fire,KADAZAN,tapui,t a p u i
4441,fire,KAGAYANEN,apuj,a p u j
4533,fire,KALAGAN,atulun,a t u l u n
4625,fire,KALINGA GUINAANG,apuj,a p u j
4717,fire,KALINGA LIMOS,apuj,a p u j
4809,fire,KALLAHAN KAYAPA PROPER,apuj,a p u j
4901,fire,KANKANAY NORTHERN,apoj,a p o j
4993,fire,KAPAMPANGAN,apiʔ,a p i ʔ
5085,fire,KINARAY A,kalajo,k a l a j o
5177,fire,KOREAN,pul,p u l
5269,fire,LEGAZPI,kalaju,k a l a j u
5361,fire,LIBON,kalaju,k a l a j u
5453,fire,LIVE,tul,t u l
5545,fire,MAMANWA,gabok,g a b o k
5637,fire,MANIDE,hapuj,h a p u j
5729,fire,MANOBO ATA,hapuj,h a p u j
5821,fire,MANOBO DIBABAWON,kaju,k a j u
5913,fire,MANOBO ILIANEN,apuj,a p u j
6005,fire,MANOBO KALAMANSIG COTABATO,apuj,a p u j
6097,fire,MANOBO SARANGANI,apoj,a p o j
6189,fire,MANOBO TIGWA,hapuj,h a p u j
6281,fire,MANOBO WESTERN BUKIDNON,hapuj,h a p u j
6373,fire,MANSAKA,aturun,a t u r u n
6465,fire,MAPUN,api,a p i
6557,fire,MARANAO,apoi,a p o i
6649,fire,MASBATENYO,kalajo,k a l a j o
6741,fire,MINANGALI LOWER TANUDAN KALINGA,apuj,a p u j
6833,fire,MOKSHA,tol,t o l
6925,fire,MOLBOG,apuj,a p u j
7017,fire,MONGOLIAN,GaL,a
7109,fire,MORO MAGINDANAU,apuj,a p u j
7201,fire,NORTHERN CATANDUANES,karaju,k a r a j u
7293,fire,NORTHERN SORSOGON,kalaju,k a l a j u
7385,fire,OAS,kalaju,k a l a j u
7477,fire,PALAWANO BATAK,apuj,a p u j
7569,fire,PANGASINAN,poʔol,p o ʔ o l
7661,fire,PANGUTARAN SAMA,api,a p i
7753,fire,PROTO PALAWAN,ʔapuj,ʔ a p u j
7845,fire,QUEZON PALAWAN,apuj,a p u j
7937,fire,ROMBLOMANON 2,kalaju,k a l a j u
8029,fire,SAMAL,api,a p i
8121,fire,SAMBAL BOTOLAN,apoj,a p o j
8213,fire,SANGIL SARANGANI ISLANDS,putuŋ,p u t u ŋ
8305,fire,SEDANG,on,o n
8397,fire,SIBUTU SOUTHERN SAMA,,
8489,fire,SOGODNIN BORACAY,jimpon,j i m p o n
8581,fire,SOUTH SAAMI,dolə,d o l ə
8673,fire,SOUTHERN CATANDUANES,kalaju,k a l a j u
8765,fire,SOUTHERN SORSOGON,kalaju,k a l a j u
8857,fire,SOUTHWEST PALAWANO,apoj,a p o j
8949,fire,SPANISH,fuego,f u e g o
9041,fire,SUBANON SIOCON,gapoj,g a p o j
9133,fire,SUBANUN SINDANGAN,gapuj,g a p u j
9225,fire,SURIGAONON,kajadʒo,k a j a dʒ o
9317,fire,TAGABAWA,apuj,a p u j
9409,fire,TAGABILI,ofih,o f i h
9501,fire,TAGALOG,apoj,a p o j
9593,fire,TAGBANWA ABORLAN,apuj,a p u j
9685,fire,TAGBANWA KALAMIAN,apuj,a p u j
9777,fire,TAUSUG,kajuh,k a j u h
9869,fire,TIMUGON MURUT,apuj,a p u j
9961,fire,TIRURAY,afej,a f e j
10053,fire,TURKISH,ateS,a t e
10145,fire,UGARITIC,iSitu,i i t u
10237,fire,UMIRAY DUMAGET AGTA,apoj,a p o j
10329,fire,WARAY WARAY,kajo,k a j o
10421,fire,YAKAN,ebut,e b u t
10513,fire,YOGAD,afuj,a f u j
10605,fire,ZAMBOANGUENO,pwego,pw e g o
10697,fire,IMOROD,apoj,a p o j
10789,fire,BABUYAN,apoj,a p o j
10881,fire,BISAYA SABAH,apoi,a p o i
10973,fire,CAPIZNON,kalajo,k a l a j o
11065,fire,FINALLIG,,
11157,fire,HILIGAYNON,Clajo,l a j o
11249,fire,INABAKNON,api,a p i
11341,fire,KALAGAN KAAGAN,atun,a t u n
11433,fire,KANKANAEY,apoj,a p o j
11525,fire,MANDAYAN BOSO,atulun,a t u l u n
11617,fire,MANDAYAN ISLAM PISO,atuun,a t uu n
11709,fire,SINAUNA,apuj,a p u j
11801,fire,SOUTHERN KALINGA,,
26,fish,AGTA,ikan,i k a n
118,fish,AKLANON,isdaʔ,i s d a ʔ
210,fish,ARTA,,
302,fish,ATTA PAMPLONA,sira,s i r a
394,fish,BAJAU WEST COAST,diŋ,d i ŋ
486,fish,BALANGAW,gədiw,g ə d i w
578,fish,BALANGINGI SAMA,daiŋ,d a i ŋ
670,fish,BANTON BANTOANON,israʔ,i s r a ʔ
762,fish,BASQUE,arrain,a rr a i n
854,fish,BATAK PALAWAN,sədaʔ,s ə d a ʔ
946,fish,BILAAN KORONADAL,nalaf,n a l a f
1038,fish,BILAAN SARANGANI,nalaf,n a l a f
1130,fish,BONGGI,sadak,s a d a k
1222,fish,BONTOC GUINAANG,gadəw,g a d ə w
1314,fish,BUHI,ʔisraʔ,ʔ i s r a ʔ
1406,fish,BUKIDNON BINUKID,isdaʔ,i s d a ʔ
1498,fish,BUTUANON,isda,i s d a
1590,fish,CAIJIA,xuŋ,x u ŋ
1682,fish,CEBUANO,isda,i s d a
1774,fish,CENTRAL TAGBANWA,daiŋ,d a i ŋ
1866,fish,CUYONON,isdaʔ,i s d a ʔ
1958,fish,DARAGA,siraʔ,s i r a ʔ
2050,fish,DUMAGAT CASIGURAN,ikan,i k a n
2142,fish,DUPANINGAN AGTA,padut,p a d u t
2234,fish,ENGLISH,fiS,f i
2326,fish,ESKAYAN,pir,p i r
2418,fish,ESTONIAN,kala,k a l a
2510,fish,FINNISH,kala,k a l a
2602,fish,FUZHOU CHINESE,ŋi,ŋ i
2694,fish,GADDANG,koriraw,k o r i r a w
2786,fish,HANUNOO,isdaʔ,i s d a ʔ
2878,fish,HIGAONON BINUKID,isdaʔ,i s d a ʔ
2970,fish,HUNGARIAN,hal,h a l
3062,fish,IBANAG,sira,s i r a
3154,fish,IDAAN,pait,p a i t
3246,fish,IFUGAO AMGANAD,dolog,d o l o g
3338,fish,IFUGAO BATAD,,
3430,fish,IFUGAO BAYNINAN,dolog,d o l o g
3522,fish,ILOKANO,ikan,i k a n
3614,fish,ILONGOT KAKIDUGEN,guduŋ,g u d u ŋ
3706,fish,INIBALOI,paʔidəŋ,p a ʔ i d ə ŋ
3798,fish,IRANUN,sedaʔ,s e d a ʔ
3890,fish,IRIGA,ʔisiraʔ,ʔ i s i r a ʔ
3982,fish,ISNAG,sisida,s i s i d a
4074,fish,ITAWIT,dilis,d i l i s
4166,fish,ITNEG BINONGAN,laməs,l a m ə s
4258,fish,JAPANESE,uo,u o
4350,fish,KADAZAN,sada,s a d a
4442,fish,KAGAYANEN,sidaʔ,s i d a ʔ
4534,fish,KALAGAN,isdaʔ,i s d a ʔ
4626,fish,KALINGA GUINAANG,lamos,l a m o s
4718,fish,KALINGA LIMOS,ikan,i k a n
4810,fish,KALLAHAN KAYAPA PROPER,paʔilləŋ,p a ʔ i ll ə ŋ
4902,fish,KANKANAY NORTHERN,ikan,i k a n
4994,fish,KAPAMPANGAN,asan,a s a n
5086,fish,KINARAY A,isda,i s d a
5178,fish,KOREAN,mul kogi,m u l # k o g i
5270,fish,LEGAZPI,siraʔ,s i r a ʔ
5362,fish,LIBON,ʔisoraʔ,ʔ i s o r a ʔ
5454,fish,LIVE,kala,k a l a
5546,fish,MAMANWA,idaʔ,i d a ʔ
5638,fish,MANIDE,kabilihwog,k a b i l i hw o g
5730,fish,MANOBO ATA,ŋalap,ŋ a l a p
5822,fish,MANOBO DIBABAWON,isdaʔ,i s d a ʔ
5914,fish,MANOBO ILIANEN,səraʔ,s ə r a ʔ
6006,fish,MANOBO KALAMANSIG COTABATO,uton,u t o n
6098,fish,MANOBO SARANGANI,ikan,i k a n
6190,fish,MANOBO TIGWA,ŋalap,ŋ a l a p
6282,fish,MANOBO WESTERN BUKIDNON,paʔit,p a ʔ i t
6374,fish,MANSAKA,kaja,k a j a
6466,fish,MAPUN,dajiŋ,d a j i ŋ
6558,fish,MARANAO,sedaʔ,s e d a ʔ
6650,fish,MASBATENYO,isda,i s d a
6742,fish,MINANGALI LOWER TANUDAN KALINGA,ugadiw,u g a d i w
6834,fish,MOKSHA,kal,k a l
6926,fish,MOLBOG,sodaʔ,s o d a ʔ
7018,fish,MONGOLIAN,caGas,c a a s
7110,fish,MORO MAGINDANAU,seda,s e d a
7202,fish,NORTHERN CATANDUANES,ʔisdaʔ,ʔ i s d a ʔ
7294,fish,NORTHERN SORSOGON,siraʔ,s i r a ʔ
7386,fish,OAS,ʔisraʔ,ʔ i s r a ʔ
7478,fish,PALAWANO BATAK,sədaʔ,s ə d a ʔ
7570,fish,PANGASINAN,sira,s i r a
7662,fish,PANGUTARAN SAMA,daiŋ,d a i ŋ
7754,fish,PROTO PALAWAN,sədaʔ,s ə d a ʔ
7846,fish,QUEZON PALAWAN,sədaʔ,s ə d a ʔ
7938,fish,ROMBLOMANON 2,isda,i s d a
8030,fish,SAMAL,daiŋ,d a i ŋ
8122,fish,SAMBAL BOTOLAN,ikan,i k a n
8214,fish,SANGIL SARANGANI ISLANDS,kinaʔ,k i n a ʔ
8306,fish,SEDANG,ka,k a
8398,fish,SIBUTU SOUTHERN SAMA,dejŋ,d e j ŋ
8490,fish,SOGODNIN BORACAY,isdaʔ,i s d a ʔ
8582,fish,SOUTH SAAMI,gueliə,g u e l i ə
8674,fish,SOUTHERN CATANDUANES,silaʔ,s i l a ʔ
8766,fish,SOUTHERN SORSOGON,ʔisdaʔ,ʔ i s d a ʔ
8858,fish,SOUTHWEST PALAWANO,sedaʔ,s e d a ʔ
8950,fish,SPANISH,peskado,p e s k a d o
9042,fish,SUBANON SIOCON,sodaʔ,s o d a ʔ
9134,fish,SUBANUN SINDANGAN,sədaʔ,s ə d a ʔ
9226,fish,SURIGAONON,isda,i s d a
9318,fish,TAGABAWA,,
9410,fish,TAGABILI,uton ʔel,u t o n # ʔ e l
9502,fish,TAGALOG,isda,i s d a
9594,fish,TAGBANWA ABORLAN,sədaʔ,s ə d a ʔ
9686,fish,TAGBANWA KALAMIAN,ian,i a n
9778,fish,TAUSUG,istaʔ,i s t a ʔ
9870,fish,TIMUGON MURUT,papait,p a p a i t
9962,fish,TIRURAY,sedoʔ,s e d o ʔ
10054,fish,TURKISH,balək,b a l ə k
10146,fish,UGARITIC,dg,d g
10238,fish,UMIRAY DUMAGET AGTA,,
10330,fish,WARAY WARAY,isda,i s d a
10422,fish,YAKAN,kena,k e n a
10514,fish,YOGAD,ikan,i k a n
10606,fish,ZAMBOANGUENO,peskaw,p e s k a w
10698,fish,IMOROD,amoŋ,a m o ŋ
10790,fish,BABUYAN,amoŋ,a m o ŋ
10882,fish,BISAYA SABAH,sada,s a d a
10974,fish,CAPIZNON,isda,i s d a
11066,fish,FINALLIG,kiaCiw,k i a i w
11158,fish,HILIGAYNON,isda,i s d a
11250,fish,INABAKNON,dajiŋ,d a j i ŋ
11342,fish,KALAGAN KAAGAN,,
11434,fish,KANKANAEY,nigaj,n i g a j
11526,fish,MANDAYAN BOSO,kaja,k a j a
11618,fish,MANDAYAN ISLAM PISO,,
11710,fish,SINAUNA,isdaʔ,i s d a ʔ
11802,fish,SOUTHERN KALINGA,ukaCiw,u k a i w
27,flesh,AGTA,,
119,flesh,AKLANON,,
211,flesh,ARTA,,
303,flesh,ATTA PAMPLONA,,
395,flesh,BAJAU WEST COAST,,
487,flesh,BALANGAW,,
579,flesh,BALANGINGI SAMA,,
671,flesh,BANTON BANTOANON,,
763,flesh,BASQUE,haragi,h a r a g i
855,flesh,BATAK PALAWAN,,
947,flesh,BILAAN KORONADAL,,
1039,flesh,BILAAN SARANGANI,,
1131,flesh,BONGGI,,
1223,flesh,BONTOC GUINAANG,,
1315,flesh,BUHI,,
1407,flesh,BUKIDNON BINUKID,sapuʔ,s a p u ʔ
1499,flesh,BUTUANON,,
1591,flesh,CAIJIA,,
1683,flesh,CEBUANO,,
1775,flesh,CENTRAL TAGBANWA,,
1867,flesh,CUYONON,,
1959,flesh,DARAGA,,
2051,flesh,DUMAGAT CASIGURAN,,
2143,flesh,DUPANINGAN AGTA,,
2235,flesh,ENGLISH,flES,f l
2327,flesh,ESKAYAN,,
2419,flesh,ESTONIAN,liha,l i h a
2511,flesh,FINNISH,liha,l i h a
2603,flesh,FUZHOU CHINESE,,
2695,flesh,GADDANG,,
2787,flesh,HANUNOO,tuban,t u b a n
2879,flesh,HIGAONON BINUKID,sapuʔ,s a p u ʔ
2971,flesh,HUNGARIAN,hus,h u s
3063,flesh,IBANAG,,
3155,flesh,IDAAN,,
3247,flesh,IFUGAO AMGANAD,,
3339,flesh,IFUGAO BATAD,,
3431,flesh,IFUGAO BAYNINAN,,
3523,flesh,ILOKANO,,
3615,flesh,ILONGOT KAKIDUGEN,,
3707,flesh,INIBALOI,,
3799,flesh,IRANUN,,
3891,flesh,IRIGA,,
3983,flesh,ISNAG,,
4075,flesh,ITAWIT,,
4167,flesh,ITNEG BINONGAN,,
4259,flesh,JAPANESE,niku,n i k u
4351,flesh,KADAZAN,,
4443,flesh,KAGAYANEN,,
4535,flesh,KALAGAN,,
4627,flesh,KALINGA GUINAANG,,
4719,flesh,KALINGA LIMOS,,
4811,flesh,KALLAHAN KAYAPA PROPER,,
4903,flesh,KANKANAY NORTHERN,,
4995,flesh,KAPAMPANGAN,katawan,k a t a w a n
5087,flesh,KINARAY A,,
5179,flesh,KOREAN,kogi,k o g i
5271,flesh,LEGAZPI,,
5363,flesh,LIBON,,
5455,flesh,LIVE,,
5547,flesh,MAMANWA,,
5639,flesh,MANIDE,,
5731,flesh,MANOBO ATA,,
5823,flesh,MANOBO DIBABAWON,,
5915,flesh,MANOBO ILIANEN,,
6007,flesh,MANOBO KALAMANSIG COTABATO,,
6099,flesh,MANOBO SARANGANI,,
6191,flesh,MANOBO TIGWA,,
6283,flesh,MANOBO WESTERN BUKIDNON,,
6375,flesh,MANSAKA,,
6467,flesh,MAPUN,,
6559,flesh,MARANAO,,
6651,flesh,MASBATENYO,,
6743,flesh,MINANGALI LOWER TANUDAN KALINGA,,
6835,flesh,MOKSHA,pal,p a l
6927,flesh,MOLBOG,,
7019,flesh,MONGOLIAN,,
7111,flesh,MORO MAGINDANAU,,
7203,flesh,NORTHERN CATANDUANES,,
7295,flesh,NORTHERN SORSOGON,,
7387,flesh,OAS,,
7479,flesh,PALAWANO BATAK,,
7571,flesh,PANGASINAN,,
7663,flesh,PANGUTARAN SAMA,,
7755,flesh,PROTO PALAWAN,,
7847,flesh,QUEZON PALAWAN,,
7939,flesh,ROMBLOMANON 2,,
8031,flesh,SAMAL,,
8123,flesh,SAMBAL BOTOLAN,,
8215,flesh,SANGIL SARANGANI ISLANDS,,
8307,flesh,SEDANG,honeh,h o n e h
8399,flesh,SIBUTU SOUTHERN SAMA,,
8491,flesh,SOGODNIN BORACAY,,
8583,flesh,SOUTH SAAMI,,
8675,flesh,SOUTHERN CATANDUANES,,
8767,flesh,SOUTHERN SORSOGON,,
8859,flesh,SOUTHWEST PALAWANO,,
8951,flesh,SPANISH,karne,k a r n e
9043,flesh,SUBANON SIOCON,,
9135,flesh,SUBANUN SINDANGAN,,
9227,flesh,SURIGAONON,,
9319,flesh,TAGABAWA,,
9411,flesh,TAGABILI,,
9503,flesh,TAGALOG,karne,k a r n e
9595,flesh,TAGBANWA ABORLAN,,
9687,flesh,TAGBANWA KALAMIAN,,
9779,flesh,TAUSUG,,
9871,flesh,TIMUGON MURUT,,
9963,flesh,TIRURAY,,
10055,flesh,TURKISH,vidʒut,v i dʒ u t
10147,flesh,UGARITIC,,
